first_player_1,first_player_2,first_player_3,first_player_4,second_player_1,second_player_2,second_player_3,second_player_4,proportion,count
1,3,0,3,2,2,2,2,0.48654770262437699976,340519476514560
1,3,0,3,2,2,2,3,0.38076881566177194243,1189359143216640
1,3,0,3,2,2,3,0,0.39652829864353021855,20891677798464
1,3,0,3,2,2,3,1,0.39551961779705383635,265790916801024
1,3,0,3,2,2,3,2,0.38179921858980017544,1529878619731200
1,3,0,3,2,2,3,3,0.29842578953574140031,5240991178201600
1,3,0,3,2,3,0,0,0.40883855045165857929,135906673664
1,3,0,3,2,3,0,1,0.40780992472540666743,1775742517504
1,3,0,3,2,3,0,2,0.39375972903230200049,10553468656640
1,3,0,3,2,3,0,3,0.30803864797047316037,37510357733120
1,3,0,3,2,3,1,0,0.40777941791734461338,2183462538496
1,3,0,3,2,3,1,1,0.4067529754275877172,28209907383296
1,3,0,3,2,3,1,2,0.39273493473714516518,165298416482560
1,3,0,3,2,3,1,3,0.30722480073901082474,577663946871040
1,3,0,3,2,3,2,0,0.39374384166279539768,16288416230144
1,3,0,3,2,3,2,1,0.39274853073901975141,207613277557504
1,3,0,3,2,3,2,2,0.37917645579255089144,1197092753271680
1,3,0,3,2,3,2,3,0.29651543907864004736,4107639021643520
1,3,0,3,2,3,3,0,0.30894038187583986831,74633897929216
1,3,0,3,2,3,3,1,0.30814741897103732124,936470687219456
1,3,0,3,2,3,3,2,0.29739547467986418438,5304731774915200
1,3,0,3,2,3,3,3,0.23227770730806911993,17855460739628800
1,3,0,3,3,0,0,0,0.42746801544504734904,2043113800
1,3,0,3,3,0,0,1,0.42639974462041782856,27040925184
1,3,0,3,3,0,0,2,0.41177174900819493566,164049144480
1,3,0,3,3,0,0,3,0.32230409677657721646,600527287360
1,3,0,3,3,0,1,0,0.42636571940824316836,33170266584
1,3,0,3,3,0,1,1,0.42529970223833355277,436261989696
1,3,0,3,3,0,1,2,0.41070500185953215663,2621827584480
1,3,0,3,3,0,1,3,0.32145642014923209219,9469634690880
1,3,0,3,3,0,2,0,0.41173303307862539218,251301261432
1,3,0,3,3,0,2,1,0.41069922487065446833,3276220569024
1,3,0,3,3,0,2,2,0.39656723217464165021,19448107205280
1,3,0,3,3,0,2,3,0.31028292610330021649,69115392781120
1,3,0,3,3,0,3,0,0.3231709994953535293,1175840610152
1,3,0,3,3,0,3,1,0.32234700305752454963,15149551849536
1,3,0,3,3,0,3,2,0.3111468562923535186,88563499986400
1,3,0,3,3,0,3,3,0.24314847858835307504,308902909170240
1,3,0,3,3,1,0,0,0.42624953877463407969,26653981536
1,3,0,3,3,1,0,1,0.42518400360390910831,351367545984
1,3,0,3,3,1,0,2,0.41059490110434227911,2116128443520
1,3,0,3,3,1,0,3,0.32137474158124159347,7658568153600
1,3,0,3,3,1,1,0,0.42515015166198478302,431329490592
1,3,0,3,3,1,1,1,0.42408686483722318919,5637727070976
1,3,0,3,3,1,1,2,0.40953097597390444379,33556346678400
1,3,0,3,3,1,1,3,0.3205293277185758725,119596693448960
1,3,0,3,3,1,2,0,0.41055717886826684257,3250193026080
1,3,0,3,3,1,2,1,0.40952602286243843568,42012937284864
1,3,0,3,3,1,2,2,0.39543167506265607194,246507733530240
1,3,0,3,3,1,2,3,0.30938651652736418547,863318915379200
1,3,0,3,3,1,3,0,0.32224247226656800482,15087710103648
1,3,0,3,3,1,3,1,0.3214206033191951384,192347113876736
1,3,0,3,3,1,3,2,0.31025048436749321327,1109826648909440
1,3,0,3,3,1,3,3,0.24244177516973378094,3812447387866880
1,3,0,3,3,2,0,0,0.41072549859953342481,160064902400
1,3,0,3,3,2,0,1,0.40969615710721426009,2096164495360
1,3,0,3,3,2,0,2,0.3956149947813919337,12495776883200
1,3,0,3,3,2,0,3,0.30958235771789538725,44587878540800
1,3,0,3,3,2,1,0,0.4096642216541683233,2576359202560
1,3,0,3,3,2,1,1,0.40863705622233969467,33376211747840
1,3,0,3,3,2,1,2,0.39458801149095453118,196242520038400
1,3,0,3,3,2,1,3,0.30876647569971077018,688661865404800
1,3,0,3,3,2,2,0,0.39558640870212305106,19264465076480
1,3,0,3,3,2,2,1,0.39459032084885141459,246306837660160
1,3,0,3,3,2,2,2,0.38098729658280161095,1425477838184000
1,3,0,3,3,2,2,3,0.29802009450794732332,4912229639475200
1,3,0,3,3,2,3,0,0.31044693653369324547,88523767578880
1,3,0,3,3,2,3,1,0.30965313636772718159,1114523117229440
1,3,0,3,3,2,3,2,0.29887404438582796845,6337707477659200
1,3,0,3,3,2,3,3,0.23350088276973935231,21422666518825600
1,3,0,3,3,3,0,0,0.32014942566676524745,584326005120
1,3,0,3,3,3,0,1,0.31933982508337567624,7578643854080
1,3,0,3,3,3,0,2,0.30829984050313458016,44584865446400
1,3,0,3,3,3,0,3,0.24107303499547102418,156453081657600
1,3,0,3,3,3,1,0,0.31931696588929568751,9331621869440
1,3,0,3,3,3,1,1,0.31850908876751489486,119484306309120
1,3,0,3,3,3,1,2,0.30749445796331921726,692283572204800
1,3,0,3,3,3,1,3,0.24043371126909854062,2387584117676800
1,3,0,3,3,3,2,0,0.30830011439508298893,69073775024000
1,3,0,3,3,3,2,1,0.30751679117304235166,871510031668480
1,3,0,3,3,3,2,2,0.29685340325378995721,4965943320924800
1,3,0,3,3,3,2,3,0.2320325680164164867,16818467150508800
1,3,0,3,3,3,3,0,0.24182789235205453686,313527935564160
1,3,0,3,3,3,3,1,0.24120398680440737723,3891635568395520
1,3,0,3,3,3,3,2,0.23275884879528024292,21784410471433600
1,3,0,3,3,3,3,3,0.18171074740207385073,72416101430265600
1,3,1,0,0,0,0,1,0.7472084455860369594,2261600
1,3,1,0,0,0,0,2,0.72225802304408694007,17026320
1,3,1,0,0,0,0,3,0.56740370858982477118,79692000
1,3,1,0,0,0,1,0,0.74705030308980259056,2118720
1,3,1,0,0,0,1,1,0.74525459809656872186,34026240
1,3,1,0,0,0,1,2,0.72036160103337606362,255957120
1,3,1,0,0,0,1,3,0.56589090887230665883,1191905856
1,3,1,0,0,0,2,0,0.72116393471761774373,14881200
1,3,1,0,0,0,2,1,0.7194229037431901796,238785600
1,3,1,0,0,0,2,2,0.69532507828269186851,1787524560
1,3,1,0,0,0,2,3,0.54602724330108501754,8226857120
1,3,1,0,0,0,3,0,0.5652674273532289054,64665600
1,3,1,0,0,0,3,1,0.56388104238591455713,1032269824
1,3,1,0,0,0,3,2,0.54480150765665546328,7637143552
1,3,1,0,0,0,3,3,0.42727859533609572854,34438787072
1,3,1,0,0,1,0,0,0.74685628913096588312,1830880
1,3,1,0,0,1,0,1,0.74506136728886608805,29425280
1,3,1,0,0,1,0,2,0.72017756089830661922,221476800
1,3,1,0,0,1,0,3,0.56575406444796556985,1032103008
1,3,1,0,0,1,1,0,0.74490378226053153105,27567360
1,3,1,0,0,1,1,1,0.74311269287444277292,442629120
1,3,1,0,0,1,1,2,0.71828617075836538721,3316873536
1,3,1,0,0,1,1,3,0.56424531469205845856,15293021248
1,3,1,0,0,1,2,0,0.71908797652360416897,193584960
1,3,1,0,0,1,2,1,0.71735142801295019226,3094484448
1,3,1,0,0,1,2,2,0.69331806647361447648,22952419968
1,3,1,0,0,1,2,3,0.54443643738319426346,103931771232
1,3,1,0,0,1,3,0,0.56362954520197466901,837605760
1,3,1,0,0,1,3,1,0.56224675277626099481,13247215744
1,3,1,0,0,1,3,2,0.54321859942364665563,96499764352
1,3,1,0,0,1,3,3,0.42602553599815277873,425434861952
1,3,1,0,0,2,0,0,0.71950137234879889568,10997520
1,3,1,0,0,2,0,1,0.71776757026488287842,176698560
1,3,1,0,0,2,0,2,0.69375277863425894351,1324813296
1,3,1,0,0,2,0,3,0.54486957215892669801,6110829152
1,3,1,0,0,2,1,0,0.71761670619086168288,165548160
1,3,1,0,0,2,1,1,0.71588661301195940307,2648489664
1,3,1,0,0,2,1,2,0.69192721140205196197,19666087296
1,3,1,0,0,2,1,3,0.54341364596342928332,89189034560
1,3,1,0,0,2,2,0,0.69271527052232083752,1158128208
1,3,1,0,0,2,2,1,0.69103792624788564258,18350060544
1,3,1,0,0,2,2,2,0.66784495819094774417,134042182992
1,3,1,0,0,2,2,3,0.52431193143893093961,593284422624
1,3,1,0,0,2,3,0,0.54287195284542806,4961487488
1,3,1,0,0,2,3,1,0.5415365072714815838,77300502400
1,3,1,0,0,2,3,2,0.52317665326467141477,551116548992
1,3,1,0,0,2,3,3,0.41021221690194029246,2362065228416
1,3,1,0,0,3,0,0,0.56036077520006398447,40369120
1,3,1,0,0,3,0,1,0.55899757380289036429,646076640
1,3,1,0,0,3,0,2,0.54017788231097966526,4796606944
1,3,1,0,0,3,0,3,0.42391244350682152089,21735611808
1,3,1,0,0,3,1,0,0.55888298673762788736,605363904
1,3,1,0,0,3,1,1,0.55752272191765799941,9596786496
1,3,1,0,0,3,1,2,0.5387467444536053136,70130989632
1,3,1,0,0,3,1,3,0.42277200084932014554,310506607552
1,3,1,0,0,3,2,0,0.53940588514220987074,4194815648
1,3,1,0,0,3,2,1,0.53808728463769596166,65461929952
1,3,1,0,0,3,2,2,0.51991470670638435375,467701089632
1,3,1,0,0,3,2,3,0.40784699232593617991,2009954759200
1,3,1,0,0,3,3,0,0.42249802233973072099,17668343424
1,3,1,0,0,3,3,1,0.42144878291703114662,269453558656
1,3,1,0,0,3,3,2,0.4070713353875150232,1868831985024
1,3,1,0,0,3,3,3,0.31892087696392834868,7748190604416
1,3,1,0,1,0,0,0,0.74694300061775644703,2110200
1,3,1,0,1,0,0,1,0.74514810466853327461,33924000
1,3,1,0,1,0,0,2,0.72026346945536463445,255394800
1,3,1,0,1,0,0,3,0.56582749727648014941,1191310792
1,3,1,0,1,0,1,0,0.74499044353449824575,31780800
1,3,1,0,1,0,1,1,0.7431993795141942587,510393600
1,3,1,0,1,0,1,2,0.71837202446124591687,3827966928
1,3,1,0,1,0,1,3,0.56431868715158180414,17684554000
1,3,1,0,1,0,2,0,0.71917313626281729179,223218000
1,3,1,0,1,0,2,1,0.71743660824299241599,3571211880
1,3,1,0,1,0,2,2,0.69340238787264082748,26537394240
1,3,1,0,1,0,2,3,0.54450838032788987792,120548273640
1,3,1,0,1,0,3,0,0.56370046883170214003,966732544
1,3,1,0,1,0,3,1,0.56231768085160551539,15317830400
1,3,1,0,1,0,3,2,0.54328869599568248253,111922723456
1,3,1,0,1,0,3,3,0.42608499279197750233,495623305088
1,3,1,0,1,1,0,0,0.74479701153347241284,27463200
1,3,1,0,1,1,0,1,0.74300672865022124668,441379200
1,3,1,0,1,1,0,2,0.71818853977526817247,3313051584
1,3,1,0,1,1,0,3,0.56418226485434291914,15323200544
1,3,1,0,1,1,1,0,0.74284962350092771726,413510400
1,3,1,0,1,1,1,1,0.74106316347889849198,6622543872
1,3,1,0,1,1,1,2,0.71630211391155032617,49294547904
1,3,1,0,1,1,1,3,0.56267749441017016584,224520637376
1,3,1,0,1,1,2,0,0.71710269779985646035,2895981888
1,3,1,0,1,1,2,1,0.71537064096623495704,45993391008
1,3,1,0,1,1,2,2,0.69140072008506381121,337307298816
1,3,1,0,1,1,2,3,0.5429218346047828552,1501852014240
1,3,1,0,1,1,3,0,0.56206696165056278166,12439113344
1,3,1,0,1,1,3,1,0.56068775715821716759,194560167040
1,3,1,0,1,1,3,2,0.54171002224823239901,1394923323776
1,3,1,0,1,1,3,3,0.42483530558460095917,6023324795008
1,3,1,0,1,2,0,0,0.71751577563717218182,164962800
1,3,1,0,1,2,0,1,0.71578645754232645057,2643853392
1,3,1,0,1,2,0,2,0.69183504320986047122,19692271536
1,3,1,0,1,2,0,3,0.5433544483788604885,89748973936
1,3,1,0,1,2,1,0,0.71563605474899650061,2477110944
1,3,1,0,1,2,1,1,0.71391043627154801896,39388102368
1,3,1,0,1,2,1,2,0.69001427172540327818,289332758880
1,3,1,0,1,2,1,3,0.54190236576601537949,1291065939232
1,3,1,0,1,2,2,0,0.69080112168623920845,17218719888
1,3,1,0,1,2,2,1,0.68912811889819986721,270034052880
1,3,1,0,1,2,2,2,0.66599642327765467062,1943233186992
1,3,1,0,1,2,2,3,0.52285201955654676405,8432439458736
1,3,1,0,1,2,3,0,0.54136561344116684071,72923819584
1,3,1,0,1,2,3,1,0.54003363540963963654,1119888941504
1,3,1,0,1,2,3,2,0.52172246985028394257,7837901566528
1,3,1,0,1,2,3,3,0.40906516906820843339,32859174691520
1,3,1,0,1,3,0,0,0.55880987174665174911,603973600
1,3,1,0,1,3,0,1,0.55745020495236345033,9606009248
1,3,1,0,1,3,0,2,0.53868032651467622631,70545997024
1,3,1,0,1,3,0,3,0.42273025786001350613,314541999584
1,3,1,0,1,3,1,0,0.55733597356885481225,9002035648
1,3,1,0,1,3,1,1,0.55597923598992035226,141279892928
1,3,1,0,1,3,1,2,0.53725296069276350252,1017431811136
1,3,1,0,1,3,1,3,0.42159283634315503254,4418350191680
1,3,1,0,1,3,2,0,0.53791106220208263086,61731860256
1,3,1,0,1,3,2,1,0.53659588353511535834,950145629472
1,3,1,0,1,3,2,2,0.51847145720305355895,6668586960480
1,3,1,0,1,3,2,3,0.40670810357714578547,28052323322208
1,3,1,0,1,3,3,0,0.42132238909206712235,256069954688
1,3,1,0,1,3,3,1,0.42027588139855846301,3839668669312
1,3,1,0,1,3,3,2,0.40593667573010373608,26107639707008
1,3,1,0,1,3,3,3,0.31802661627215125998,105901520559232
1,3,1,0,2,0,0,0,0.72044385939361491549,14771400
1,3,1,0,2,0,0,1,0.71870998027450335299,237468000
1,3,1,0,2,0,0,2,0.69468282124972007208,1783518528
1,3,1,0,2,0,0,3,0.54565429799074686012,8259607952
1,3,1,0,2,0,1,0,0.71855835289917915762,222465600
1,3,1,0,2,0,1,1,0.71682817834295053394,3564875328
1,3,1,0,2,0,1,2,0.69285638019502378002,26565902496
1,3,1,0,2,0,1,3,0.54419751484322598399,121245929504
1,3,1,0,2,0,2,0,0.69363790841198244454,1558891200
1,3,1,0,2,0,2,1,0.69196044591727490039,24785944080
1,3,1,0,2,0,2,2,0.66875497717933360845,182120070720
1,3,1,0,2,0,2,3,0.52507857976456416332,813188253840
1,3,1,0,2,0,3,0,0.54363238228488257205,6704276864
1,3,1,0,2,0,3,1,0.54229672893053479478,105056868736
1,3,1,0,2,0,3,2,0.52392554685320007275,755241497984
1,3,1,0,2,0,3,3,0.41084002872396370295,3272885229696
1,3,1,0,2,1,0,0,0.71837223488112942189,192242400
1,3,1,0,2,1,0,1,0.71664281493852893804,3083474304
1,3,1,0,2,1,0,2,0.69267986352618707678,23006509824
1,3,1,0,2,1,0,3,0.54406635235553745093,105181462816
1,3,1,0,2,1,1,0,0.71649172415163036609,2888871936
1,3,1,0,2,1,1,1,0.71476600000349691605,46009784832
1,3,1,0,2,1,1,2,0.69085827327625875073,338926252992
1,3,1,0,2,1,1,3,0.54261347313752344577,1518903563968
1,3,1,0,2,1,2,0,0.69163927817840326966,20114403072
1,3,1,0,2,1,2,1,0.68996613767179475977,316295097888
1,3,1,0,2,1,2,2,0.66682280098618171291,2285233017792
1,3,1,0,2,1,2,3,0.52354732846460953059,9970704674208
1,3,1,0,2,1,3,0,0.54205570295741001794,85442414464
1,3,1,0,2,1,3,1,0.54072351335588824451,1317210394496
1,3,1,0,2,1,3,2,0.52240185014057785383,9266146171264
1,3,1,0,2,1,3,3,0.4096340365481057496,39094620955776
1,3,1,0,2,2,0,0,0.6920449842177125253,1152552576
1,3,1,0,2,2,0,1,0.69037448330770902534,18372382464
1,3,1,0,2,2,0,2,0.66724887728637945371,135462506016
1,3,1,0,2,2,0,3,0.52397051010456365215,607693705664
1,3,1,0,2,2,1,0,0.69022985450289415032,17215786368
1,3,1,0,2,2,1,1,0.68856293021672371731,271186081152
1,3,1,0,2,2,1,2,0.6654907220627871484,1963795033728
1,3,1,0,2,2,1,3,0.52256853303220868133,8593461064832
1,3,1,0,2,2,2,0,0.66625824441542471181,118507788768
1,3,1,0,2,2,2,1,0.66464217553621192615,1833583938432
1,3,1,0,2,2,2,2,0.64230858748127338635,12959785715808
1,3,1,0,2,2,2,3,0.50418350924896268507,55002551481792
1,3,1,0,2,2,3,0,0.52208107733009123878,494437327616
1,3,1,0,2,2,3,1,0.52079452610111370012,7463863930624
1,3,1,0,2,2,3,2,0.50311673440932511355,51170415109376
1,3,1,0,2,2,3,3,0.39442038493371580288,209565569689344
1,3,1,0,2,3,0,0,0.53893761988967324384,4197167744
1,3,1,0,2,3,0,1,0.53762427729849413314,66130065856
1,3,1,0,2,3,0,2,0.51950278589305960196,478806517184
1,3,1,0,2,3,0,3,0.40762300105552869783,2094008163136
1,3,1,0,2,3,1,0,0.53751447679329241867,61990767872
1,3,1,0,2,3,1,1,0.53620396594956468987,960201140608
1,3,1,0,2,3,1,2,0.51812461409742029261,6794849756672
1,3,1,0,2,3,1,3,0.40652491612913877578,28875618556288
1,3,1,0,2,3,2,0,0.51876627034192758246,419403855552
1,3,1,0,2,3,2,1,0.51749592627713231599,6350061989568
1,3,1,0,2,3,2,2,0.49999803826531247951,43689562325952
1,3,1,0,2,3,2,3,0.39216117177768333907,179664904339008
1,3,1,0,2,3,3,0,0.40628830685041431513,1708623057664
1,3,1,0,2,3,3,1,0.40527755367379792286,25143756551936
1,3,1,0,2,3,3,2,0.39143528685370283162,167418757652224
1,3,1,0,2,3,3,3,0.30662193370453068638,664171295933696
1,3,1,0,3,0,0,0,0.56389307195806005786,64009400
1,3,1,0,3,0,0,1,0.56252843464826244605,1027116272
1,3,1,0,3,0,0,2,0.54365160300640058658,7668762400
1,3,1,0,3,0,0,3,0.42681053005878611895,35098485240
1,3,1,0,3,0,1,0,0.56241117054715055302,962254176
1,3,1,0,3,0,1,1,0.56104945781782622218,15335245536
1,3,1,0,3,0,1,2,0.54221628063812982676,113078163120
1,3,1,0,3,0,1,3,0.42566621679972834628,507502406320
1,3,1,0,3,0,2,0,0.54285412963410939231,6704228960
1,3,1,0,3,0,2,1,0.54153399403089708413,105523345720
1,3,1,0,3,0,2,2,0.52330439768175396638,763440332720
1,3,1,0,3,0,2,3,0.41067123709222398066,3337031365080
1,3,1,0,3,0,3,0,0.42531460441828289856,28508201280
1,3,1,0,3,0,3,1,0.42426376528356648544,440069140160
1,3,1,0,3,0,3,2,0.4098365208147373759,3101034800320
1,3,1,0,3,0,3,3,0.32121507508286590272,13111188261440
1,3,1,0,3,1,0,0,0.56226692850124543365,831697568
1,3,1,0,3,1,0,1,0.56090580954550642174,13272713792
1,3,1,0,3,1,0,2,0.54207956772515516323,98048429440
1,3,1,0,3,1,0,3,0.42556485673694662915,441137076640
1,3,1,0,3,1,1,0,0.56078896587389823199,12436443136
1,3,1,0,3,1,1,1,0.55943076456867591319,196249179776
1,3,1,0,3,1,1,2,0.54064806961927139988,1424903172160
1,3,1,0,3,1,1,3,0.42442362032938660971,6258150130880
1,3,1,0,3,1,2,0,0.54128546333426672634,85764307200
1,3,1,0,3,1,2,1,0.53996873769380761228,1330298255520
1,3,1,0,3,1,2,2,0.52178809241810958331,9434331011520
1,3,1,0,3,1,2,3,0.4094701849944016526,40211953954080
1,3,1,0,3,1,3,0,0.42407760837521664492,358816282240
1,3,1,0,3,1,3,1,0.42302950153658767876,5434092380800
1,3,1,0,3,1,3,2,0.4086412597193995418,37403715543680
1,3,1,0,3,1,3,3,0.32026953917381214372,153903726122880
1,3,1,0,3,2,0,0,0.54162438838347106421,4963250240
1,3,1,0,3,2,0,1,0.54030971969558285696,78415043200
1,3,1,0,3,2,0,2,0.52214256442099642081,570116262560
1,3,1,0,3,2,0,3,0.40981861597687798868,2507841216960
1,3,1,0,3,2,1,0,0.54019791955905547965,73498430720
1,3,1,0,3,2,1,1,0.53888607435927251033,1142838386560
1,3,1,0,3,2,1,2,0.52076102345084041465,8129890275200
1,3,1,0,3,2,1,3,0.40871745195731532416,34782875427840
1,3,1,0,3,2,2,0,0.52138713171259078866,499223693280
1,3,1,0,3,2,2,1,0.52011539731969247223,7596024374400
1,3,1,0,3,2,2,2,0.50257206487673594014,52586953911840
1,3,1,0,3,2,2,3,0.39429937614555389246,217856238571200
1,3,1,0,3,2,3,0,0.40842387554879801977,2044867885440
1,3,1,0,3,2,3,1,0.40741173814378290669,30269046871680
1,3,1,0,3,2,3,2,0.39353009710015584606,202927375459200
1,3,1,0,3,2,3,3,0.30835500010462536389,811181780936320
1,3,1,0,3,3,0,0,0.42170539149768798034,17920714240
1,3,1,0,3,3,0,1,0.42067203160038698299,278760551680
1,3,1,0,3,3,0,2,0.40643942945124028829,1983251179840
1,3,1,0,3,3,0,3,0.31875125773066172805,8483487975040
1,3,1,0,3,3,1,0,0.42058728243619290482,261447130880
1,3,1,0,3,3,1,1,0.41955615770601886403,3984577991680
1,3,1,0,3,3,1,2,0.40535677627120079389,27634475275520
1,3,1,0,3,3,1,3,0.31788902870168193005,114705580285440
1,3,1,0,3,3,2,0,0.40587929231619021171,1739879680960
1,3,1,0,3,3,2,1,0.40487984246577721012,25851984266240
1,3,1,0,3,3,2,2,0.39113830347704973327,174063688601920
1,3,1,0,3,3,2,3,0.30662764297918618371,699121797253760
1,3,1,0,3,3,3,0,0.31777396621053611811,6944368464640
1,3,1,0,3,3,3,1,0.31697898150078849529,100144681672960
1,3,1,0,3,3,3,2,0.30611181839967503363,652491083741440
1,3,1,0,3,3,3,3,0.23966689495568920775,2531334349832960
1,3,1,1,0,0,0,1,0.74535610970357279375,33124800
1,3,1,1,0,0,0,2,0.72045608502314042127,233972880
1,3,1,1,0,0,0,3,0.56595218089113964258,1021344000
1,3,1,1,0,0,1,0,0.74520047985920248404,33049680
1,3,1,1,0,0,1,1,0.74340804411934959056,500195520
1,3,1,1,0,0,1,2,0.71856530989196998264,3527310240
1,3,1,1,0,0,1,3,0.56444400822835384152,15313831296
1,3,1,1,0,0,2,0,0.71938680498012388685,233097840
1,3,1,1,0,0,2,1,0.71764893292536996531,3521767680
1,3,1,1,0,0,2,2,0.6935995857935468928,24711201072
1,3,1,1,0,0,2,3,0.54463802736859768654,106119507712
1,3,1,1,0,0,3,0,0.56390027982369400668,1016676480
1,3,1,1,0,0,3,1,0.56251637638624422272,15282896640
1,3,1,1,0,0,3,2,0.54347466434669243546,106111333760
1,3,1,1,0,0,3,3,0.42621210728027756407,447644631040
1,3,1,1,0,1,0,0,0.74500671015774810957,28462240
1,3,1,1,0,1,0,1,0.74321505661122283842,431397120
1,3,1,1,0,1,0,2,0.71838150090606278545,3045773760
1,3,1,1,0,1,0,3,0.56430733043142304912,13239285120
1,3,1,1,0,1,1,0,0.74305997699281075087,430461120
1,3,1,1,0,1,1,1,0.74127214777655924295,6512037120
1,3,1,1,0,1,1,2,0.71649574167075190323,45761604480
1,3,1,1,0,1,1,3,0.56280319451606812129,196926026240
1,3,1,1,0,1,2,0,0.71731664959222493492,3034866240
1,3,1,1,0,1,2,1,0.71558325120304909134,45702898560
1,3,1,1,0,1,2,2,0.69159822596631637213,318172447680
1,3,1,1,0,1,2,3,0.543051828884856429,1347557233920
1,3,1,1,0,1,3,0,0.56226692040958249321,13191486720
1,3,1,1,0,1,3,1,0.56088660253379980889,196796167680
1,3,1,1,0,1,3,2,0.54189615979154175799,1349026545920
1,3,1,1,0,1,3,3,0.42496263258849585781,5586032051200
1,3,1,1,0,2,0,0,0.71772569784393483294,171173040
1,3,1,1,0,2,0,1,0.7159950464944395031,2593031040
1,3,1,1,0,2,0,2,0.69202863534016480314,18241931952
1,3,1,1,0,2,0,3,0.54348124075964860715,78569898112
1,3,1,1,0,2,1,0,0.71584659522904175945,2587658400
1,3,1,1,0,2,1,1,0.7141196449310875716,39022573248
1,3,1,1,0,2,1,2,0.69020849374359018033,272076643104
1,3,1,1,0,2,1,3,0.5420297590886594224,1154388096256
1,3,1,1,0,2,2,0,0.69101491391195411019,18187610256
1,3,1,1,0,2,2,1,0.68934060623593952473,271905406272
1,3,1,1,0,2,2,2,0.66619417151029295008,1869099342192
1,3,1,1,0,2,2,3,0.52298337470786167786,7767909486336
1,3,1,1,0,2,3,0,0.54156438711450461197,78452982976
1,3,1,1,0,2,3,1,0.5402313263014323999,1156359931264
1,3,1,1,0,2,3,2,0.52190776534947858435,7790119615680
1,3,1,1,0,2,3,3,0.40919271425701338123,31528840525312
1,3,1,1,0,3,0,0,0.55899556121184111809,629099680
1,3,1,1,0,3,0,1,0.55763481782542307729,9497001408
1,3,1,1,0,3,0,2,0.53885269160492416624,66247309664
1,3,1,1,0,3,0,3,0.4228465971255177254,281023866496
1,3,1,1,0,3,1,0,0.5575221052749035699,9480368064
1,3,1,1,0,3,1,1,0.55616429227815793584,141888263040
1,3,1,1,0,3,1,2,0.53742577796176846754,976224051264
1,3,1,1,0,3,1,3,0.42170961151037888272,4060055633408
1,3,1,1,0,3,2,0,0.53809908415533918851,66143951968
1,3,1,1,0,3,2,1,0.53678285198392701694,976778526016
1,3,1,1,0,3,2,2,0.51864639359931950556,6594724055136
1,3,1,1,0,3,2,3,0.4068274435411494131,26758955045888
1,3,1,1,0,3,3,0,0.42149428218242571254,281681698944
1,3,1,1,0,3,3,1,0.42044690091981277913,4082093739264
1,3,1,1,0,3,3,2,0.40609759387031735296,26902908871296
1,3,1,1,0,3,3,3,0.31813943793235711434,106032797751296
1,3,1,1,1,0,0,0,0.74509298655494717397,32764200
1,3,1,1,1,0,0,1,0.74330135919104858991,496872000
1,3,1,1,1,0,0,2,0.71846698136243077003,3509593200
1,3,1,1,1,0,0,3,0.56438040026637400804,15271918976
1,3,1,1,1,0,1,0,0.74314620378556735392,495745200
1,3,1,1,1,0,1,1,0.74135840022497446728,7502932800
1,3,1,1,1,0,1,2,0.7165811678776613691,52774684896
1,3,1,1,1,0,1,3,0.56287620451599306409,227536664960
1,3,1,1,1,0,2,0,0.71740138539102218153,3496467600
1,3,1,1,1,0,2,1,0.71566800778017833428,52701300864
1,3,1,1,1,0,2,2,0.69168213029786284587,367521161616
1,3,1,1,1,0,2,3,0.54312341842197641583,1560952880832
1,3,1,1,1,0,3,0,0.56233749947873187888,15211660544
1,3,1,1,1,0,3,1,0.56095718629655793931,227308427264
1,3,1,1,1,0,3,2,0.54196591757324747156,1562250917376
1,3,1,1,1,0,3,3,0.42502180300328051942,6493088436736
1,3,1,1,1,1,0,0,0.74295301494911330843,426933600
1,3,1,1,1,1,0,1,0.74116599157036965698,6470956800
1,3,1,1,1,1,0,2,0.71639791328702321719,45578938944
1,3,1,1,1,1,0,3,0.56273994802148463026,196817714176
1,3,1,1,1,1,1,0,0.74101138492623327681,6456916800
1,3,1,1,1,1,1,1,0.73922817630350084053,97480806912
1,3,1,1,1,1,1,2,0.71451710299854198112,681184673664
1,3,1,1,1,1,1,3,0.56123977877149499458,2901157355008
1,3,1,1,1,1,2,0,0.71533673350754269602,45430911168
1,3,1,1,1,1,2,1,0.71360781830712252577,680610299136
1,3,1,1,1,1,2,2,0.68968609865813618952,4694560721856
1,3,1,1,1,1,2,3,0.54154146711657332611,19608295680768
1,3,1,1,1,1,3,0,0.56070850226601243996,196391367424
1,3,1,1,1,1,3,1,0.55933176560949686864,2904133825024
1,3,1,1,1,1,3,2,0.54039163504654285419,19654776013056
1,3,1,1,1,1,3,3,0.42377569021173959487,80031595982336
1,3,1,1,1,2,0,0,0.71574547126377668112,2567595600
1,3,1,1,1,2,0,1,0.71401929541640098403,38817287136
1,3,1,1,1,2,0,2,0.6901161264441630441,271576367472
1,3,1,1,1,2,0,3,0.54197036457128685869,1157873498816
1,3,1,1,1,2,1,0,0.71387129876904135165,38742808992
1,3,1,1,1,2,1,1,0.71214881470543651895,581395647552
1,3,1,1,1,2,1,2,0.68830076579988154249,4017921980448
1,3,1,1,1,2,1,3,0.54052271427895965242,16820479547648
1,3,1,1,1,2,2,0,0.68910592329254545993,271001992944
